标题,信息,薪水,关键词,标签,其它,其它1,其它2,关键词3
"
          海天味业
        ",礼赠渠道销售经理(吉林省),"
          1-2万·13薪
        ",,,"
          1-3年
        ","
          本科
        ",长春·南关·明珠,"
          上市公司
         
          1000-9999人
         
          快速消费品
        "
"
          麦田房产
        ",销售顾问【工程监理转岗】+底薪7000,"
          1.2-2.4万
        ","欢迎24届实习生
无经验优先
底薪7000
住宿方案
就近分配",欢迎24届实习生,"
          经验不限
        ","
          大专
        ",北京·朝阳·建外,"
          民营
         
          10000人以上
         
          房地产中介
        "
"
          杭州旭泽健康科技有限公司
        ",医药销售代表,"
          1-2万
        ","医院
诊所
药店
儿科
中医科
全科医疗科
华东大区
华中大区
华南大区
渠道销售
直销
网络销售
OTC药品
处方药
中药",医院,"
          1-3年
        ","
          大专
        ",淮南·田家庵区·龙泉街道,"
          民营
         
          100-299人
         
          医药批发/零售
        "
"
          科曼医疗
        ",医疗器械销售经理（浙江区域）,"
          1.1-2.2万
        ","妇产科
麻醉科
重症医学科
公立医院
妇幼医院",妇产科,"
          1-3年
        ","
          本科
        ",杭州·上城·笕桥,"
          民营
         
          1000-9999人
         
          医疗设备/器械
        "
"
          江苏博方新能源科技有限公司
        ",区域销售总监(华东\华北\西南）,"
          1-2万
        ","华北大区
华东大区
西南大区",华北大区,"
          1-3年
        ","
          本科
        ",南京·高淳·古柏,"
          民营
         
          100-299人
         
          新能源
        "
"
          契约锁
        ",销售经理（上海）,"
          1-2万
        ",软件销售,软件销售,"
          1-3年
        ","
          本科
        ",上海·闵行·浦江,"
          民营
         
          500-999人
         
          计算机软件
        "
"
          南京江宁中升盈丰丰田汽车销售服务有限公司
        ",汽车销售顾问-五险一金-免费员工餐,"
          1-2万
        ","新车
门店销售",新车,"
          1-3年
        ","
          大专
        ",南京·江宁·东山,"
          上市公司
         
          10000人以上
         
          汽车研发/制造
        "
"
          杭州杰天地空建设科技有限公司
        ",央企大客户销售(工程机械类销售）,"
          1-2万
        ","渠道销售
大客户（KA）
面销",渠道销售,"
          1-3年
        ","
          大专
        ",杭州·拱墅·祥符,"
          民营
         
          100-299人
         
          工程施工
        "
"
          江苏康百年医疗科技有限公司
        ",医疗器械销售经理,"
          1.2-2万
        ","重症医学科
麻醉科
外科
医院
卫生服务机构
科研机构
公立医院
民办医院",重症医学科,"
          1-3年
        ","
          大专
        ",长沙·岳麓·咸嘉湖,"
          股份制企业
         
          100-299人
         
          医疗设备/器械
        "
"
          湖南天勤会计师事务所有限责任公司
        ",大区销售经理（湖南省）,"
          1-2万
        ","湘南
湘北
湘西
渠道销售
政府客户
企业客户",湘南,"
          经验不限
        ","
          大专
        ",长沙·岳麓·天顶,"
          民营
         
          100-299人
         
          咨询服务
        "
"
          牧原股份
        ",大客户销售,"
          1-2万
        ","KA大客户
企业客户
B端客户
面销/陌拜
渠道销售
代理商销售
热爱销售
班干学生会经历优先",KA大客户,"
          经验不限
        ","
          本科
        ",昆明·西山·马街,"
          上市公司
         
          10000人以上
         
          农/林/牧/渔
        "
"
          浙江图讯科技股份有限公司
        ",区域销售经理,"
          9000-18000元
        ","面销/陌拜
渠道销售",面销/陌拜,"
          经验不限
        ","
          大专
        ",广州·越秀·建设街道,"
          民营
         
          100-299人
         
          计算机软件
        "
"
          盛丰物流
        ",物流分公司销售总监（智能硬件与自动化）,"
          1.5-3万
        ",,,"
          经验不限
        ","
          大专
        ",天津·西青·中北,"
          民营
         
          1000-9999人
         
          客运服务
        "
"
          浙江日发精密机械股份有限公司
        ",销售工程师（西安片区 非机床行业出身的勿扰！）,"
          1-2万·13薪
        ",,,"
          1-3年
        ","
          大专
        ",西安·莲湖·桃园路,"
          上市公司
         
          500-999人
         
          电气机械/电力设备
        "
"
          深圳市乐有家控股集团有限公司
        ",急聘 8K销售储干无经验要求住宿,"
          8000-16000元
        ","销售方向
市场营销方向
二手房销售
五险一金
每月1次竞聘",销售方向,"
          1年以下
        ","
          大专
        ",深圳·宝安·西乡,"
          民营
         
          10000人以上
         
          房地产中介
        "
"
          上海邦芒人力资源有限公司
        ",自动化行业 大客户销售 无责5000+五险一金,"
          9000-18000元
        ","渠道销售
面销/陌拜
区域销售",渠道销售,"
          1-3年
        ","
          大专
        ",济南·历下·姚家,"
          民营
         
          500-999人
         
          人力资源服务
        "
"
          中国人寿保险股份有限公司深圳市分公司
        ",销售代表,"
          8000-16000元
        ",,,"
          1-3年
        ","
          大专
        ",深圳·宝安·西乡,"
          国企
         
          10000人以上
         
          保险
        "
