数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
产品经理.csv,禾丰食品股份有限公司,产品经理,7000-13000元·13薪,7583.33,14083.33,10833.33,未知,未知,1-3年,硕士,西安·临潼·新丰,西安·临潼·新丰,西安,临潼,新丰,上市公司,10000人以上,农副产品加工制造
产品经理.csv,沙师弟(重庆)网络科技有限公司,产品经理,1-1.3万,10000.0,13000.0,11500.0,产品设计、项目管理、软件产品、策略产品、智慧服务、智慧交通、智慧园区、ERP系统、CRM系统、MES系统、智慧城市、数据分析,产品设计,3-5年,本科,重庆·南岸·长生桥,重庆·南岸·长生桥,重庆,南岸,长生桥,民营,300-499人,互联网
产品经理.csv,洛阳摩基品牌管理有限公司,产品经理,6000-10000元,6000.0,10000.0,8000.0,硬件产品,硬件产品,1-3年,本科,洛阳·洛龙·太康东路,洛阳·洛龙·太康东路,洛阳,洛龙,太康东路,民营,500-999人,电子商务
产品经理.csv,北京群源电力科技有限公司,产品经理,8000-16000元,8000.0,16000.0,12000.0,AI产品、商业化产品、智慧服务、智慧城市、智慧园区、知识图谱产品、NLP产品、大模型产品,AI产品,5-10年,本科,成都·双流·华阳,成都·双流·华阳,成都,双流,华阳,民营,300-499人,仪器仪表制造
产品经理.csv,浙江海高控股集团有限公司,产品经理,1.2-1.6万·14薪,14000.0,18666.67,16333.33,软件产品,软件产品,5-10年,本科,杭州·拱墅·湖墅,杭州·拱墅·湖墅,杭州,拱墅,湖墅,民营,1000-9999人,专业技术服务
产品经理.csv,民航成都电子技术有限责任公司,产品经理,1-1.4万,10000.0,14000.0,12000.0,B端产品、全生命周期落地,B端产品,1-3年,硕士,成都·新津·普兴,成都·新津·普兴,成都,新津,普兴,国企,500-999人,电子/半导体/集成电路
产品经理.csv,苏州七岭山信息科技有限公司,产品经理,6000-10000元,6000.0,10000.0,8000.0,物联网产品、需求分析、Axure、TOB、功能产品,物联网产品,1-3年,本科,苏州·吴中·木渎,苏州·吴中·木渎,苏州,吴中,木渎,民营,20-99人,计算机软件
产品经理.csv,深之蓝,产品经理,1.5-2.5万,15000.0,25000.0,20000.0,硬件产品,硬件产品,5-10年,本科,天津·滨海新区·新北,天津·滨海新区·新北,天津,滨海新区,新北,民营,300-499人,人工智能
产品经理.csv,联合信用征信股份有限公司,产品经理,1.5-2.5万,15000.0,25000.0,20000.0,征信、B端、大数据,征信,1-3年,本科,北京·朝阳·建外,北京·朝阳·建外,北京,朝阳,建外,股份制企业,100-299人,咨询服务
产品经理.csv,恩智技术股份有限公司,产品经理,2-3万,20000.0,30000.0,25000.0,硬件产品、万用表、测试仪器、示波器,硬件产品,1-3年,本科,苏州·吴中·木渎,苏州·吴中·木渎,苏州,吴中,木渎,民营,300-499人,仪器仪表制造
