数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
公关.csv,石家庄藏诺药业股份有限公司,外联经理/秘书,6000-8000元,6000.0,8000.0,7000.0,外联经理、秘书,外联经理,1-3年,大专,石家庄·栾城·郄马,石家庄·栾城·郄马,石家庄,栾城,郄马,股份制企业,100-299人,医药制造
公关.csv,曼迪匹艾（武汉）科技服务有限公司,公共关系专员,8000-16000元,8000.0,16000.0,12000.0,品牌公关、媒体公关,品牌公关,经验不限,本科,武汉·硚口·六角亭,武汉·硚口·六角亭,武汉,硚口,六角亭,其它,1000-9999人,新闻/出版
公关.csv,福州小腕来也影视传媒有限公司,商务公关执行（10点上班5点下班）,8000-12000元,8000.0,12000.0,10000.0,品牌公关、危机公关、销售、商务公关、客户服务、维护开发,品牌公关,1-3年,学历不限,福州·仓山·建新,福州·仓山·建新,福州,仓山,建新,民营,100-299人,广播/影视
公关.csv,郑州晟邑文化传媒有限公司,公关项目经理,4000-6000元,4000.0,6000.0,5000.0,未知,未知,3-5年,大专,郑州·金水·祭城路,郑州·金水·祭城路,郑州,金水,祭城路,民营,20-99人,广告/营销
公关.csv,四川华钰祥建设工程有限公司,商务接待员,6000-10000元,6000.0,10000.0,8000.0,活动公关、政府公关、商务礼仪,活动公关,1-3年,大专,成都·双流·东升,成都·双流·东升,成都,双流,东升,民营,100-299人,工程施工
公关.csv,山西卓利达科技有限公司,商务公关经理/主管,4000-8000元,4000.0,8000.0,6000.0,品牌公关、无人机、赛事,品牌公关,1-3年,大专,太原·小店·坞城,太原·小店·坞城,太原,小店,坞城,民营,100-299人,IT服务
公关.csv,青岛易沟通整合传媒有限公司,线下活动项目经理,6000-10000元,6000.0,10000.0,8000.0,活动公司、路演活动、晚会活动、发布会,活动公司,3-5年,大专,青岛·李沧·浮山路,青岛·李沧·浮山路,青岛,李沧,浮山路,民营,20-99人,会议/展览
公关.csv,中科九微控股集团有限公司,政府公关经理,8000-13000元,8000.0,13000.0,10500.0,品牌公关、媒体公关、危机公关、媒体关系维护、活动策划、突发事件处理,品牌公关,5-10年,本科,南充·顺庆区·潆溪街道,南充·顺庆区·潆溪街道,南充,顺庆区,潆溪街道,股份制企业,1000-9999人,电子/半导体/集成电路
公关.csv,甘肃红川酒营销有限责任公司,商务助理（展厅）,4000-6000元,4000.0,6000.0,5000.0,品牌公关、活动公关,品牌公关,1-3年,大专,武威·凉州区·柏树镇,武威·凉州区·柏树镇,武威,凉州区,柏树镇,民营,500-999人,快速消费品
公关.csv,中视播星(北京)科技有限公司,市场公关经理,8000-12000元,8000.0,12000.0,10000.0,政府公关、商务公关、活动公关,政府公关,3-5年,本科,北京·大兴·观音寺,北京·大兴·观音寺,北京,大兴,观音寺,其它,20-99人,电子商务
公关.csv,河南省慷合食品有限公司,公关外联经理,8000-15000元,8000.0,15000.0,11500.0,甲方公司、品牌公关、政府公关、商务公关,甲方公司,5-10年,大专,濮阳·清丰县·纸房乡,濮阳·清丰县·纸房乡,濮阳,清丰县,纸房乡,民营,1000-9999人,农副产品加工制造
公关.csv,联合星海企业管理有限公司,兼职外联公关,6000-8000元,6000.0,8000.0,7000.0,政府拓展、政企合作、外联,政府拓展,1-3年,大专,周口·川汇区,周口·川汇区,周口,川汇区,未知,民营,300-499人,咨询服务
公关.csv,正大(慈溪)现代农业建设有限公司,外联专员,5000-7000元,5000.0,7000.0,6000.0,活动公关,活动公关,经验不限,本科,宁波·慈溪·新浦,宁波·慈溪·新浦,宁波,慈溪,新浦,股份制企业,10000人以上,农/林/牧/渔
公关.csv,洛阳铭跃科技有限公司,商务公关,5000-6000元,5000.0,6000.0,5500.0,政府公关,政府公关,5-10年,本科,洛阳·洛龙·太康东路,洛阳·洛龙·太康东路,洛阳,洛龙,太康东路,20-99人,新能源,未知
公关.csv,中国燃气,公关行政副经理,7000-9000元·15薪,8750.0,11250.0,10000.0,商务公关、政府公关,商务公关,5-10年,本科,南宁·江南·那洪,南宁·江南·那洪,南宁,江南,那洪,上市公司,10000人以上,矿产/采掘
公关.csv,江西省希吉亚生物科技有限责任公司,公关经理,5000-8000元,5000.0,8000.0,6500.0,商务公关、活动公关,商务公关,1-3年,大专,赣州·章贡区·水南街道,赣州·章贡区·水南街道,赣州,章贡区,水南街道,20人以下,医美/健康服务,未知
公关.csv,四川汉舟电气股份有限公司,公关管理,4000-8000元,4000.0,8000.0,6000.0,活动公关,活动公关,1-3年,本科,德阳·广汉市·汉州街道,德阳·广汉市·汉州街道,德阳,广汉市,汉州街道,股份制企业,300-499人,电力/水利/热力/燃气
公关.csv,内蒙古慧图勘测规划设计有限责任公司,公关部专员,6000-10000元,6000.0,10000.0,8000.0,品牌公关、政府公关、商务公关,品牌公关,1年以下,大专,呼和浩特·玉泉·昭君路,呼和浩特·玉泉·昭君路,呼和浩特,玉泉,昭君路,民营,20-99人,建筑工程检测
